Date,Company,Ticker,Open,High,Low,Close,Adj Close,Volume
28-09-2022,Meta Platforms,META,103.8,103.87,102.67,102.89,102.89,951918
29-09-2022,Meta Platforms,META,100.95,102.38,100.62,101.13,101.13,155259
30-09-2022,Meta Platforms,META,98.25,99.71,96.36,99.3,99.3,556553
03-10-2022,Meta Platforms,META,98.61,101.98,97.53,100.43,100.43,471124
04-10-2022,Meta Platforms,META,100.16,102.87,98.76,101.58,101.58,583599
05-10-2022,Meta Platforms,META,102.77,105.6,99.76,100.21,100.21,551740
06-10-2022,Meta Platforms,META,103.79,104.2,100.97,102.13,102.13,1869741
07-10-2022,Meta Platforms,META,102.04,103.07,101.53,102.62,102.62,34441
10-10-2022,Meta Platforms,META,99.92,102.2,98.94,101.75,101.75,58984
11-10-2022,Meta Platforms,META,101.85,102.02,100.1,101.06,101.06,206611
12-10-2022,Meta Platforms,META,102,102.59,101.32,101.55,101.55,714609
13-10-2022,Meta Platforms,META,99.05,102.6,98.62,102.26,102.26,1197246
14-10-2022,Meta Platforms,META,100.05,101,99.27,100.71,100.71,1734936
17-10-2022,Meta Platforms,META,99.74,100.24,98.54,100.04,100.04,395680
18-10-2022,Meta Platforms,META,101.43,101.53,100.25,100.78,100.78,1514470
19-10-2022,Meta Platforms,META,102.97,104.42,102.74,104.4,104.4,692722
20-10-2022,Meta Platforms,META,101.27,104.44,99.64,104.24,104.24,733032
21-10-2022,Meta Platforms,META,104.76,105.31,103.48,103.72,103.72,248528
24-10-2022,Meta Platforms,META,104.83,106.8,102.65,103.77,103.77,185845
25-10-2022,Meta Platforms,META,103.54,104.76,101.22,103.17,103.17,143587
26-10-2022,Meta Platforms,META,101.64,104.31,101.22,104.21,104.21,863882
27-10-2022,Meta Platforms,META,104.75,105.33,104.38,104.51,104.51,579857
28-10-2022,Meta Platforms,META,102.86,106.07,101.79,104.42,104.42,729602
31-10-2022,Meta Platforms,META,103.15,103.72,101.05,101.5,101.5,1869816
01-11-2022,Meta Platforms,META,101.65,102.83,100.44,102.53,102.53,388978
02-11-2022,Meta Platforms,META,103.56,104.32,102.07,103.12,103.12,1655407
03-11-2022,Meta Platforms,META,104.28,104.77,103.79,104.15,104.15,139397
04-11-2022,Meta Platforms,META,106.46,107.78,103.74,103.81,103.81,411493
07-11-2022,Meta Platforms,META,107.79,109.57,106.29,107.84,107.84,41325
08-11-2022,Meta Platforms,META,107.55,109.08,107.08,108.06,108.06,267641
09-11-2022,Meta Platforms,META,108.83,108.93,105.25,105.85,105.85,432262
10-11-2022,Meta Platforms,META,108.64,109.35,107.35,107.46,107.46,896642
11-11-2022,Meta Platforms,META,111.2,114.1,109.61,109.99,109.99,1038543
14-11-2022,Meta Platforms,META,107.92,108.42,106.59,108.31,108.31,313184
15-11-2022,Meta Platforms,META,108.1,109.62,107.41,109.16,109.16,1154362
16-11-2022,Meta Platforms,META,106.36,107.88,106.26,107.72,107.72,415966
17-11-2022,Meta Platforms,META,105.04,107.91,104.26,106.59,106.59,1002217
18-11-2022,Meta Platforms,META,104.71,105.21,103.02,103.99,103.99,515628
21-11-2022,Meta Platforms,META,105.68,106.78,104.89,105.22,105.22,780199
22-11-2022,Meta Platforms,META,106.18,107.07,102.76,103.65,103.65,1829620
23-11-2022,Meta Platforms,META,104.78,108.18,104.16,105.9,105.9,1535040
24-11-2022,Meta Platforms,META,105.19,109.66,104.81,107.78,107.78,437313
25-11-2022,Meta Platforms,META,108.2,108.67,106.92,108.44,108.44,952316
28-11-2022,Meta Platforms,META,106.76,107.59,105.77,106.67,106.67,451225
29-11-2022,Meta Platforms,META,107.73,109.39,103.84,105.36,105.36,735621
30-11-2022,Meta Platforms,META,108.82,109.34,104.64,105.38,105.38,721479
01-12-2022,Meta Platforms,META,104.66,107.84,103.97,106.47,106.47,283751
02-12-2022,Meta Platforms,META,106.56,107.95,105.78,106.7,106.7,39019
05-12-2022,Meta Platforms,META,108.31,109.38,104.79,106.7,106.7,1280455
06-12-2022,Meta Platforms,META,108.44,110.52,108.26,109.26,109.26,937915
07-12-2022,Meta Platforms,META,106.55,111.08,105.5,109.41,109.41,172801
08-12-2022,Meta Platforms,META,108.67,109.4,108.11,108.34,108.34,1857901
09-12-2022,Meta Platforms,META,108.38,109.02,107.02,108.08,108.08,367619
12-12-2022,Meta Platforms,META,109.17,109.88,106.95,108.14,108.14,1436335
13-12-2022,Meta Platforms,META,107.19,108.38,106.01,107.47,107.47,665416
14-12-2022,Meta Platforms,META,108.77,109.14,105.72,105.95,105.95,646489
15-12-2022,Meta Platforms,META,106.62,107.5,105.24,105.96,105.96,916274
16-12-2022,Meta Platforms,META,108.23,108.37,107.97,108.05,108.05,554057
19-12-2022,Meta Platforms,META,105.57,108.61,104.69,106.46,106.46,1561493
20-12-2022,Meta Platforms,META,108.55,108.77,106.09,106.72,106.72,288038
21-12-2022,Meta Platforms,META,107.4,108.68,103.16,103.5,103.5,1207021
22-12-2022,Meta Platforms,META,104.77,108.46,103.61,107.52,107.52,1137314
23-12-2022,Meta Platforms,META,106.3,106.52,104,105.02,105.02,1100821
26-12-2022,Meta Platforms,META,107.54,107.9,105.25,107.01,107.01,313
27-12-2022,Meta Platforms,META,106.01,109.72,104.99,107.64,107.64,361462
28-12-2022,Meta Platforms,META,106.48,107.46,104.89,106.01,106.01,2320040
29-12-2022,Meta Platforms,META,104.72,106.27,103.37,103.62,103.62,1103877
30-12-2022,Meta Platforms,META,106.28,106.87,104.71,105.8,105.8,834751
02-01-2023,Meta Platforms,META,107.05,108.64,104.02,104.59,104.59,1399594
03-01-2023,Meta Platforms,META,104.05,104.2,103.52,104.02,104.02,1796360
04-01-2023,Meta Platforms,META,107.65,108.67,105.47,106.7,106.7,964705
05-01-2023,Meta Platforms,META,108.69,110.28,106.09,106.77,106.77,136995
06-01-2023,Meta Platforms,META,107.72,108.32,107.64,107.89,107.89,593811
09-01-2023,Meta Platforms,META,108.14,110.51,107.68,108.38,108.38,979721
10-01-2023,Meta Platforms,META,109.21,111,107.32,108.68,108.68,709020
11-01-2023,Meta Platforms,META,114.07,114.25,111.19,111.59,111.59,131065
12-01-2023,Meta Platforms,META,111.79,113.24,108.87,110.68,110.68,1682658
13-01-2023,Meta Platforms,META,111.82,113.53,111.31,112.56,112.56,728272
16-01-2023,Meta Platforms,META,115.65,115.87,113.65,114.68,114.68,1105900
17-01-2023,Meta Platforms,META,114.29,114.37,113.18,114.04,114.04,139060
18-01-2023,Meta Platforms,META,112.31,113.16,112.24,113.09,113.09,1972542
19-01-2023,Meta Platforms,META,113.19,116.57,110.92,115.08,115.08,404397
20-01-2023,Meta Platforms,META,116.13,116.4,116.03,116.21,116.21,435975
23-01-2023,Meta Platforms,META,111.34,114.69,111.12,114.56,114.56,2046862
24-01-2023,Meta Platforms,META,112.02,114.28,111.19,112.29,112.29,550115
25-01-2023,Meta Platforms,META,110.51,111.7,109.21,111.5,111.5,532168
26-01-2023,Meta Platforms,META,109.78,110.73,109.36,110.31,110.31,1776011
27-01-2023,Meta Platforms,META,112.17,113.55,110.91,111.36,111.36,1101322
30-01-2023,Meta Platforms,META,113.07,114.47,112.97,113.95,113.95,2272434
31-01-2023,Meta Platforms,META,113.57,114.84,111.96,113.25,113.25,292715
01-02-2023,Meta Platforms,META,114.45,114.59,112.1,113.69,113.69,695402
02-02-2023,Meta Platforms,META,111.79,113.62,111.4,112.82,112.82,413615
03-02-2023,Meta Platforms,META,110.75,110.87,109.41,109.97,109.97,2929448
06-02-2023,Meta Platforms,META,113.22,113.6,112.24,112.26,112.26,1171654
07-02-2023,Meta Platforms,META,113.25,113.61,112.22,113.45,113.45,175286
08-02-2023,Meta Platforms,META,110.18,111.24,109.73,111.11,111.11,218653
09-02-2023,Meta Platforms,META,109.36,109.42,108.3,109.37,109.37,717016
10-02-2023,Meta Platforms,META,108.08,112.45,106.93,110.34,110.34,1386349
13-02-2023,Meta Platforms,META,107.76,108.12,105.39,105.46,105.46,1010598
14-02-2023,Meta Platforms,META,108.21,110.92,107.29,110.26,110.26,1597599
15-02-2023,Meta Platforms,META,108.77,109.38,108.23,108.88,108.88,511499
16-02-2023,Meta Platforms,META,110.09,110.14,108.79,108.97,108.97,356673
17-02-2023,Meta Platforms,META,108.82,108.87,106.96,107.01,107.01,501784
20-02-2023,Meta Platforms,META,105.21,106.97,104.71,106.91,106.91,533600
21-02-2023,Meta Platforms,META,107.74,109.45,103.9,105.64,105.64,434770
22-02-2023,Meta Platforms,META,107.95,108.37,105.4,106.68,106.68,2216818
23-02-2023,Meta Platforms,META,106.99,107.96,102.37,104,104,581782
24-02-2023,Meta Platforms,META,105.82,108.86,103.99,106.8,106.8,1051309
27-02-2023,Meta Platforms,META,107.96,108.42,106.72,108.32,108.32,2095843
28-02-2023,Meta Platforms,META,107.26,108.08,106.3,106.35,106.35,160360
01-03-2023,Meta Platforms,META,105.89,107.89,104.82,107.01,107.01,1376496
02-03-2023,Meta Platforms,META,104.84,106.68,103.73,105.21,105.21,35825
03-03-2023,Meta Platforms,META,103.44,103.79,99.89,102.41,102.41,1840077
06-03-2023,Meta Platforms,META,102.74,103.54,102.63,103.42,103.42,1299216
07-03-2023,Meta Platforms,META,104.97,107.16,102.79,103.98,103.98,958385
08-03-2023,Meta Platforms,META,104.83,106.08,104.6,105.01,105.01,904017
09-03-2023,Meta Platforms,META,103.78,105.71,103.58,105.39,105.39,1270061
10-03-2023,Meta Platforms,META,104.58,105.22,102.64,103.46,103.46,1066234
13-03-2023,Meta Platforms,META,106.3,108.22,104.29,105.51,105.51,71253
14-03-2023,Meta Platforms,META,102.66,104.18,101.42,103.26,103.26,396229
15-03-2023,Meta Platforms,META,105.64,107.94,103.7,105.18,105.18,1259233
16-03-2023,Meta Platforms,META,106.48,107.48,104.02,104.36,104.36,227476
17-03-2023,Meta Platforms,META,103.97,106.13,103.97,104.08,104.08,782130
20-03-2023,Meta Platforms,META,103.43,104.52,102.08,103.44,103.44,415213
21-03-2023,Meta Platforms,META,103.98,104.24,103.59,104.06,104.06,692855
22-03-2023,Meta Platforms,META,102.38,102.66,99.46,100.66,100.66,894647
23-03-2023,Meta Platforms,META,98.76,102.46,98.71,100.48,100.48,1897767
24-03-2023,Meta Platforms,META,100.55,101.43,99.01,100.66,100.66,632755
27-03-2023,Meta Platforms,META,103.74,103.97,101.76,102.51,102.51,421546
28-03-2023,Meta Platforms,META,103.16,103.53,102.43,102.55,102.55,457805
29-03-2023,Meta Platforms,META,102.97,104.28,102.94,103.29,103.29,811000
30-03-2023,Meta Platforms,META,102.67,104.25,101.88,104.04,104.04,431125
31-03-2023,Meta Platforms,META,107.27,107.86,106.44,107.41,107.41,149363
03-04-2023,Meta Platforms,META,108.34,110.43,107.83,107.99,107.99,2212531
04-04-2023,Meta Platforms,META,107.49,107.86,106.81,107.12,107.12,1192735
05-04-2023,Meta Platforms,META,105.64,108.22,105.5,107.63,107.63,338687
06-04-2023,Meta Platforms,META,106.32,107.46,105.34,106.16,106.16,64688
07-04-2023,Meta Platforms,META,105.57,105.72,104.37,105.57,105.57,83717
10-04-2023,Meta Platforms,META,103.62,104.52,102.39,104.34,104.34,603094
11-04-2023,Meta Platforms,META,102.46,106.06,101.19,105.8,105.8,151714
12-04-2023,Meta Platforms,META,103.2,104.73,102.14,103.51,103.51,872197
13-04-2023,Meta Platforms,META,101.27,101.6,100.08,101.01,101.01,222720
14-04-2023,Meta Platforms,META,104.34,105.64,103.5,104.73,104.73,140375
17-04-2023,Meta Platforms,META,104.46,105.81,103.21,103.63,103.63,39447
18-04-2023,Meta Platforms,META,102.71,103.11,100.58,102.83,102.83,1012637
19-04-2023,Meta Platforms,META,105.47,111.18,105.29,108.87,108.87,106337
20-04-2023,Meta Platforms,META,106.7,109.05,104.91,107.41,107.41,622034
21-04-2023,Meta Platforms,META,105.43,106.5,104.14,105.34,105.34,2316143
24-04-2023,Meta Platforms,META,107.22,109.24,105.39,105.54,105.54,793175
25-04-2023,Meta Platforms,META,106.78,106.94,106.08,106.45,106.45,1348047
26-04-2023,Meta Platforms,META,105.15,106.71,104.99,106.39,106.39,995148
27-04-2023,Meta Platforms,META,105.5,105.67,102.07,103.5,103.5,1474132
28-04-2023,Meta Platforms,META,104.22,106.38,103.77,105.13,105.13,692250
01-05-2023,Meta Platforms,META,101.45,105.56,101.17,103.52,103.52,22278
02-05-2023,Meta Platforms,META,104.67,105.48,103.51,104.33,104.33,225761
03-05-2023,Meta Platforms,META,106.27,107.58,104.61,105.28,105.28,552920
04-05-2023,Meta Platforms,META,105.86,106.64,103.6,104.36,104.36,1771068
05-05-2023,Meta Platforms,META,105.89,107.12,101.51,103.59,103.59,86069
08-05-2023,Meta Platforms,META,104.62,105.66,103.27,104.44,104.44,464369
09-05-2023,Meta Platforms,META,103.73,105.48,103.55,104.6,104.6,1303278
10-05-2023,Meta Platforms,META,104.27,104.53,103.04,103.28,103.28,7880
11-05-2023,Meta Platforms,META,102.5,102.87,101.51,102.66,102.66,1015878
12-05-2023,Meta Platforms,META,101.48,102.7,101.11,101.27,101.27,892787
15-05-2023,Meta Platforms,META,102.56,104.52,101.42,102.08,102.08,810798
16-05-2023,Meta Platforms,META,101.32,103.59,101.22,102.73,102.73,1264498
17-05-2023,Meta Platforms,META,100.47,102,100.07,101.88,101.88,1184030
18-05-2023,Meta Platforms,META,101.62,102.34,101.44,102.29,102.29,670115
19-05-2023,Meta Platforms,META,102.29,102.78,98.76,99.94,99.94,480908
22-05-2023,Meta Platforms,META,100.34,101.37,98.59,100.01,100.01,970124
23-05-2023,Meta Platforms,META,100.9,102.91,99.93,102.53,102.53,310307
24-05-2023,Meta Platforms,META,101.18,102.16,99.71,101.09,101.09,1608780
25-05-2023,Meta Platforms,META,101.65,102.37,101.5,101.91,101.91,1433151
26-05-2023,Meta Platforms,META,100.39,102.71,99.29,101.41,101.41,365505
29-05-2023,Meta Platforms,META,101.52,102.11,99.55,100.27,100.27,195390
30-05-2023,Meta Platforms,META,99.55,99.55,98.99,99.21,99.21,371857
31-05-2023,Meta Platforms,META,99.81,102.52,99.67,100.86,100.86,996118
01-06-2023,Meta Platforms,META,98.49,101.14,97.01,100.04,100.04,739371
02-06-2023,Meta Platforms,META,101.64,101.89,99.87,101.4,101.4,196280
05-06-2023,Meta Platforms,META,99.99,101.83,98.97,99.86,99.86,64077
06-06-2023,Meta Platforms,META,98.42,98.58,95.54,95.69,95.69,849611
07-06-2023,Meta Platforms,META,96.95,97.75,94.93,96.84,96.84,393052
08-06-2023,Meta Platforms,META,97.3,98.41,96.88,97.7,97.7,379639
09-06-2023,Meta Platforms,META,96.01,98.1,95.06,96.43,96.43,1614778
12-06-2023,Meta Platforms,META,95.34,98.39,94.75,96.98,96.98,736770
13-06-2023,Meta Platforms,META,94.88,97.53,94.04,96.52,96.52,1499015
14-06-2023,Meta Platforms,META,94.54,95.1,93.59,94.55,94.55,59415
15-06-2023,Meta Platforms,META,96.43,96.77,93.18,94.79,94.79,262659
16-06-2023,Meta Platforms,META,93.02,94.78,91.84,94.32,94.32,172254
19-06-2023,Meta Platforms,META,93.38,95.12,92.62,94.23,94.23,60085
20-06-2023,Meta Platforms,META,93.14,95.34,92.79,94,94,772568
21-06-2023,Meta Platforms,META,92.27,93.72,89.88,93.12,93.12,412220
22-06-2023,Meta Platforms,META,92.42,92.85,91.77,92.05,92.05,1279030
23-06-2023,Meta Platforms,META,93.03,95.21,91.11,91.68,91.68,580648
26-06-2023,Meta Platforms,META,91.33,92.09,90.21,91.85,91.85,186416
27-06-2023,Meta Platforms,META,92.04,94.71,91.27,94.66,94.66,608226
28-06-2023,Meta Platforms,META,92.01,93.9,89.94,91.96,91.96,1290644
29-06-2023,Meta Platforms,META,91.78,92.12,90.99,91.07,91.07,355668
30-06-2023,Meta Platforms,META,93.81,95.57,93.24,94.12,94.12,1049655
03-07-2023,Meta Platforms,META,92.51,95.94,91.38,92.78,92.78,242882
04-07-2023,Meta Platforms,META,88.27,91.45,86.34,90.9,90.9,774614
05-07-2023,Meta Platforms,META,89.24,92.43,88.48,90.45,90.45,2065083
06-07-2023,Meta Platforms,META,90.75,91.07,87,88.64,88.64,360647
07-07-2023,Meta Platforms,META,90.23,91.08,89.76,91.06,91.06,1366858
10-07-2023,Meta Platforms,META,91.08,91.71,87.3,87.78,87.78,633326
11-07-2023,Meta Platforms,META,90.6,91.58,88.97,89.17,89.17,79067
12-07-2023,Meta Platforms,META,89.84,90.63,89.32,89.94,89.94,88091
13-07-2023,Meta Platforms,META,93.76,95.61,89.38,90.16,90.16,678643
14-07-2023,Meta Platforms,META,91.52,91.78,89.46,91.06,91.06,802128
17-07-2023,Meta Platforms,META,93.04,94.19,87.92,90.76,90.76,809380
18-07-2023,Meta Platforms,META,92.72,92.95,92.26,92.28,92.28,688885
19-07-2023,Meta Platforms,META,91.48,93.66,91.18,92.05,92.05,932434
20-07-2023,Meta Platforms,META,90.43,94.36,90.33,91.55,91.55,393307
21-07-2023,Meta Platforms,META,90.5,91.88,90.31,91.42,91.42,1019695
24-07-2023,Meta Platforms,META,91.03,92.73,90.07,92.28,92.28,237011
25-07-2023,Meta Platforms,META,91.86,92.81,91.07,91.39,91.39,991696
26-07-2023,Meta Platforms,META,92.55,93.67,91.36,93.38,93.38,1053985
27-07-2023,Meta Platforms,META,94.63,96.17,93.21,93.35,93.35,445943
28-07-2023,Meta Platforms,META,93.84,95.85,92.98,93.37,93.37,305619
31-07-2023,Meta Platforms,META,95.57,97.24,92.32,94.23,94.23,1311167
01-08-2023,Meta Platforms,META,94.3,95.46,93.16,95.38,95.38,387361
02-08-2023,Meta Platforms,META,91.39,94.02,91.17,93.91,93.91,1234751
03-08-2023,Meta Platforms,META,90.45,92.66,90.31,92.07,92.07,72278
04-08-2023,Meta Platforms,META,88.11,90.18,87.22,88.83,88.83,62639
07-08-2023,Meta Platforms,META,89.5,90.86,88.76,88.96,88.96,231842
08-08-2023,Meta Platforms,META,90.42,91.98,86.97,88.5,88.5,1629642
09-08-2023,Meta Platforms,META,90.58,92.6,90.12,90.71,90.71,1039806
10-08-2023,Meta Platforms,META,90.67,92.1,90.46,91.14,91.14,307676
11-08-2023,Meta Platforms,META,89.96,91.98,89.23,90.18,90.18,1656208
14-08-2023,Meta Platforms,META,91.64,92.96,90.37,91.89,91.89,110812
15-08-2023,Meta Platforms,META,89.29,89.96,88.4,89.62,89.62,4229
16-08-2023,Meta Platforms,META,90.53,91.93,90.22,91.55,91.55,1518910
17-08-2023,Meta Platforms,META,88.05,91.17,87.54,91.07,91.07,243530
18-08-2023,Meta Platforms,META,89.14,90.42,88.4,90.33,90.33,990166
21-08-2023,Meta Platforms,META,90.13,91.35,89.48,90.87,90.87,84168
22-08-2023,Meta Platforms,META,90.7,91.44,88.86,91.17,91.17,432773
23-08-2023,Meta Platforms,META,91.07,91.31,88.99,89.97,89.97,711973
24-08-2023,Meta Platforms,META,89.36,91.23,88.4,90.74,90.74,175378
25-08-2023,Meta Platforms,META,93.67,93.97,91.35,93.17,93.17,342878
28-08-2023,Meta Platforms,META,93.64,94.48,92.26,92.85,92.85,478758
29-08-2023,Meta Platforms,META,93.96,96.67,93.55,95.95,95.95,63123
30-08-2023,Meta Platforms,META,93.54,94.83,90.98,93.41,93.41,2386929
31-08-2023,Meta Platforms,META,91.8,94.96,88.79,93.39,93.39,571179
01-09-2023,Meta Platforms,META,93.37,94.36,91.07,92.04,92.04,110535
04-09-2023,Meta Platforms,META,91.64,95.62,90.79,92.76,92.76,1126053
05-09-2023,Meta Platforms,META,92.09,92.88,89.94,91.8,91.8,45491
06-09-2023,Meta Platforms,META,92.42,94.2,92.1,93.72,93.72,1803862
07-09-2023,Meta Platforms,META,89.95,93.19,88.77,93.19,93.19,1373402
08-09-2023,Meta Platforms,META,93.2,94.97,92.92,94.55,94.55,8556
11-09-2023,Meta Platforms,META,92.14,95.68,91.64,95.07,95.07,1563034
12-09-2023,Meta Platforms,META,92.02,94.99,90.57,94.64,94.64,78230
13-09-2023,Meta Platforms,META,91.09,94.42,90.39,93.83,93.83,25210
14-09-2023,Meta Platforms,META,90.41,94.32,89.92,92.12,92.12,57517
15-09-2023,Meta Platforms,META,92.59,92.8,90.63,91.72,91.72,233848
18-09-2023,Meta Platforms,META,92.92,94.35,90.96,91.05,91.05,887769
19-09-2023,Meta Platforms,META,93.64,94.4,92.07,92.36,92.36,59826
20-09-2023,Meta Platforms,META,92.22,94.21,90.89,92.01,92.01,929409
21-09-2023,Meta Platforms,META,92.46,93.82,90.99,92.07,92.07,2021798
22-09-2023,Meta Platforms,META,93.85,94.81,93.28,93.35,93.35,363970
25-09-2023,Meta Platforms,META,96.46,97.61,91.88,92.85,92.85,779092
26-09-2023,Meta Platforms,META,96.44,96.63,94.27,95.78,95.78,605606
27-09-2023,Meta Platforms,META,95.97,97.46,94.83,95.03,95.03,1206608
28-09-2023,Meta Platforms,META,92.69,93.29,91.71,93.17,93.17,792523
29-09-2023,Meta Platforms,META,92.02,92.99,90.37,91.08,91.08,1307369
02-10-2023,Meta Platforms,META,92.34,94.04,92.14,93.31,93.31,464581
03-10-2023,Meta Platforms,META,94.64,95.13,92.46,92.85,92.85,409308
04-10-2023,Meta Platforms,META,95.54,96.67,93.25,93.41,93.41,336552
05-10-2023,Meta Platforms,META,94.8,96.02,93.63,94.71,94.71,762519
06-10-2023,Meta Platforms,META,94.73,95.63,91.4,93.1,93.1,401795
09-10-2023,Meta Platforms,META,96.82,97.57,94.78,94.98,94.98,473038
10-10-2023,Meta Platforms,META,95.62,96.12,92.54,94.6,94.6,317350
11-10-2023,Meta Platforms,META,97.32,99.26,95.54,96.57,96.57,653898
12-10-2023,Meta Platforms,META,97.13,98.71,96.11,97.05,97.05,560760
13-10-2023,Meta Platforms,META,95.55,97.88,93.87,97.63,97.63,404212
16-10-2023,Meta Platforms,META,98.52,98.85,97.44,98.03,98.03,680220
17-10-2023,Meta Platforms,META,97.32,97.6,95,96.19,96.19,596629
18-10-2023,Meta Platforms,META,99.58,99.62,96.29,96.96,96.96,223270
19-10-2023,Meta Platforms,META,97.63,99.92,97.49,98.82,98.82,994447
20-10-2023,Meta Platforms,META,101.36,103.4,98.05,98.34,98.34,776499
23-10-2023,Meta Platforms,META,102.46,103.15,102.27,102.48,102.48,607472
24-10-2023,Meta Platforms,META,101.39,102.82,100.96,101.11,101.11,585299
25-10-2023,Meta Platforms,META,101.32,101.95,100.79,101.63,101.63,839663
26-10-2023,Meta Platforms,META,99.32,100.74,98.24,99.78,99.78,942788
27-10-2023,Meta Platforms,META,101.22,102.69,100.88,101.81,101.81,125174
30-10-2023,Meta Platforms,META,102.68,103.06,101.17,101.72,101.72,876169
31-10-2023,Meta Platforms,META,99.47,101.14,96.97,100.08,100.08,200459
01-11-2023,Meta Platforms,META,102.28,104.23,101.58,101.93,101.93,2218347
02-11-2023,Meta Platforms,META,102.88,104.14,99.48,100.42,100.42,900590
03-11-2023,Meta Platforms,META,99.95,102.28,99.85,101.43,101.43,482827
06-11-2023,Meta Platforms,META,98.29,98.52,97.28,97.84,97.84,553089
07-11-2023,Meta Platforms,META,99.11,99.86,98.77,99.59,99.59,500143
08-11-2023,Meta Platforms,META,97.88,100.01,97.2,99.46,99.46,1936752
